date,competitor,product_type,price,seasonal_factor
2024-02-12,Paris Baguette,bánh cupcake,45000.0,1.3
2024-02-12,Paris Baguette,bánh mì sandwich,58000.0,1.3
2024-02-12,Paris Baguette,bánh croissant,30000.0,1.3
2024-02-12,Paris Baguette,bánh donut,27000.0,1.3
2024-02-12,Local Bakery,bánh sinh nhật,437000.0,1.3
2024-02-12,Local Bakery,bánh cupcake,54000.0,1.3
2024-02-12,Local Bakery,bánh mì sandwich,57000.0,1.3
2024-02-12,Local Bakery,bánh croissant,34000.0,1.3
2024-02-12,Local Bakery,bánh donut,27000.0,1.3
2024-02-13,ABC Bakery,bánh sinh nhật,512000.0,1.3
2024-02-13,ABC Bakery,bánh cupcake,31000.0,1.3
2024-02-13,ABC Bakery,bánh mì sandwich,59000.0,1.3
2024-02-13,ABC Bakery,bánh croissant,32000.0,1.3
2024-02-13,ABC Bakery,bánh donut,25000.0,1.3
2024-02-13,Paris Baguette,bánh sinh nhật,324000.0,1.3
2024-02-13,Paris Baguette,bánh cupcake,47000.0,1.3
2024-02-13,Paris Baguette,bánh mì sandwich,64000.0,1.3
2024-02-13,Paris Baguette,bánh croissant,36000.0,1.3
2024-02-13,Paris Baguette,bánh donut,26000.0,1.3
2024-02-13,Local Bakery,bánh sinh nhật,453000.0,1.3
2024-02-13,Local Bakery,bánh cupcake,41000.0,1.3
2024-02-13,Local Bakery,bánh mì sandwich,60000.0,1.3
2024-02-13,Local Bakery,bánh croissant,33000.0,1.3
2024-02-13,Local Bakery,bánh donut,22000.0,1.3
2024-02-14,ABC Bakery,bánh sinh nhật,467000.0,1.3
2024-02-14,ABC Bakery,bánh cupcake,50000.0,1.3
2024-02-14,ABC Bakery,bánh mì sandwich,47000.0,1.3
2024-02-14,ABC Bakery,bánh croissant,32000.0,1.3
2024-02-14,ABC Bakery,bánh donut,22000.0,1.3
2024-02-14,Paris Baguette,bánh sinh nhật,488000.0,1.3
2024-02-14,Paris Baguette,bánh cupcake,46000.0,1.3
2024-02-14,Paris Baguette,bánh mì sandwich,55000.0,1.3
2024-02-14,Paris Baguette,bánh croissant,37000.0,1.3
2024-02-14,Paris Baguette,bánh donut,27000.0,1.3
2024-02-14,Local Bakery,bánh sinh nhật,572000.0,1.3
2024-02-14,Local Bakery,bánh cupcake,46000.0,1.3
2024-02-14,Local Bakery,bánh mì sandwich,60000.0,1.3
2024-02-14,Local Bakery,bánh croissant,37000.0,1.3
2024-02-14,Local Bakery,bánh donut,24000.0,1.3
2024-02-15,ABC Bakery,bánh sinh nhật,379000.0,1.3
2024-02-15,ABC Bakery,bánh cupcake,47000.0,1.3
2024-02-15,ABC Bakery,bánh mì sandwich,61000.0,1.3
2024-02-15,ABC Bakery,bánh croissant,32000.0,1.3
2024-02-15,ABC Bakery,bánh donut,24000.0,1.3
2024-02-15,Paris Baguette,bánh sinh nhật,346000.0,1.3
2024-02-15,Paris Baguette,bánh cupcake,46000.0,1.3
2024-02-15,Paris Baguette,bánh mì sandwich,51000.0,1.3
2024-02-15,Paris Baguette,bánh croissant,31000.0,1.3
2024-02-15,Paris Baguette,bánh donut,25000.0,1.3
2024-02-15,Local Bakery,bánh sinh nhật,442000.0,1.3
2024-02-15,Local Bakery,bánh cupcake,48000.0,1.3
2024-02-15,Local Bakery,bánh mì sandwich,62000.0,1.3
2024-02-15,Local Bakery,bánh croissant,33000.0,1.3
2024-02-15,Local Bakery,bánh donut,30000.0,1.3
2024-02-16,ABC Bakery,bánh sinh nhật,388000.0,1.3
2024-02-16,ABC Bakery,bánh cupcake,36000.0,1.3
2024-02-16,ABC Bakery,bánh mì sandwich,62000.0,1.3
2024-02-16,ABC Bakery,bánh croissant,30000.0,1.3
2024-02-16,ABC Bakery,bánh donut,24000.0,1.3
2024-02-16,Paris Baguette,bánh sinh nhật,565000.0,1.3
2024-02-16,Paris Baguette,bánh cupcake,45000.0,1.3
2024-02-16,Paris Baguette,bánh mì sandwich,57000.0,1.3
2024-02-16,Paris Baguette,bánh croissant,36000.0,1.3
2024-02-16,Paris Baguette,bánh donut,27000.0,1.3
2024-02-16,Local Bakery,bánh sinh nhật,592000.0,1.3
2024-02-16,Local Bakery,bánh cupcake,42000.0,1.3
2024-02-16,Local Bakery,bánh mì sandwich,60000.0,1.3
2024-02-16,Local Bakery,bánh croissant,37000.0,1.3
2024-02-16,Local Bakery,bánh donut,28000.0,1.3
2024-02-17,ABC Bakery,bánh sinh nhật,327000.0,1.3
2024-02-17,ABC Bakery,bánh cupcake,45000.0,1.3
2024-02-17,ABC Bakery,bánh mì sandwich,59000.0,1.3
2024-02-17,ABC Bakery,bánh croissant,32000.0,1.3
2024-02-17,ABC Bakery,bánh donut,27000.0,1.3
2024-02-17,Paris Baguette,bánh sinh nhật,401000.0,1.3
2024-02-17,Paris Baguette,bánh cupcake,49000.0,1.3
2024-02-17,Paris Baguette,bánh mì sandwich,51000.0,1.3
2024-02-17,Paris Baguette,bánh croissant,27000.0,1.3
2024-02-17,Paris Baguette,bánh donut,24000.0,1.3
2024-02-17,Local Bakery,bánh sinh nhật,460000.0,1.3
2024-02-17,Local Bakery,bánh cupcake,58000.0,1.3
2024-02-17,Local Bakery,bánh mì sandwich,61000.0,1.3
2024-02-17,Local Bakery,bánh croissant,34000.0,1.3
2024-02-17,Local Bakery,bánh donut,30000.0,1.3
2024-02-18,ABC Bakery,bánh sinh nhật,466000.0,1.3
2024-02-18,ABC Bakery,bánh cupcake,44000.0,1.3
2024-02-18,ABC Bakery,bánh mì sandwich,59000.0,1.3
2024-02-18,ABC Bakery,bánh croissant,31000.0,1.3
2024-02-18,ABC Bakery,bánh donut,23000.0,1.3
2024-02-18,Paris Baguette,bánh sinh nhật,447000.0,1.3
2024-02-18,Paris Baguette,bánh cupcake,46000.0,1.3
2024-02-18,Paris Baguette,bánh mì sandwich,55000.0,1.3
2024-02-18,Paris Baguette,bánh croissant,32000.0,1.3
2024-02-18,Paris Baguette,bánh donut,23000.0,1.3
2024-02-18,Local Bakery,bánh sinh nhật,475000.0,1.3
2024-02-18,Local Bakery,bánh cupcake,35000.0,1.3
2024-02-18,Local Bakery,bánh mì sandwich,66000.0,1.3
2024-02-18,Local Bakery,bánh croissant,38000.0,1.3
2024-02-18,Local Bakery,bánh donut,25000.0,1.3
2024-02-19,ABC Bakery,bánh sinh nhật,440000.0,1.3
2024-02-19,ABC Bakery,bánh cupcake,38000.0,1.3
2024-02-19,ABC Bakery,bánh mì sandwich,73000.0,1.3
2024-02-19,ABC Bakery,bánh croissant,30000.0,1.3
2024-02-19,ABC Bakery,bánh donut,25000.0,1.3
2024-02-19,Paris Baguette,bánh sinh nhật,594000.0,1.3
2024-02-19,Paris Baguette,bánh cupcake,51000.0,1.3
2024-02-19,Paris Baguette,bánh mì sandwich,55000.0,1.3
2024-02-19,Paris Baguette,bánh croissant,39000.0,1.3
2024-02-19,Paris Baguette,bánh donut,26000.0,1.3
2024-02-19,Local Bakery,bánh sinh nhật,477000.0,1.3
2024-02-19,Local Bakery,bánh cupcake,54000.0,1.3
2024-02-19,Local Bakery,bánh mì sandwich,56000.0,1.3
2024-02-19,Local Bakery,bánh croissant,30000.0,1.3
2024-02-19,Local Bakery,bánh donut,21000.0,1.3
2024-02-20,ABC Bakery,bánh sinh nhật,492000.0,1.3
2024-02-20,ABC Bakery,bánh cupcake,42000.0,1.3
2024-02-20,ABC Bakery,bánh mì sandwich,60000.0,1.3
2024-02-20,ABC Bakery,bánh croissant,33000.0,1.3
2024-02-20,ABC Bakery,bánh donut,30000.0,1.3
2024-02-20,Paris Baguette,bánh sinh nhật,518000.0,1.3
2024-02-20,Paris Baguette,bánh cupcake,52000.0,1.3
2024-02-20,Paris Baguette,bánh mì sandwich,56000.0,1.3
2024-02-20,Paris Baguette,bánh croissant,34000.0,1.3
2024-02-20,Paris Baguette,bánh donut,26000.0,1.3
2024-02-20,Local Bakery,bánh sinh nhật,473000.0,1.3
2024-02-20,Local Bakery,bánh cupcake,48000.0,1.3
2024-02-20,Local Bakery,bánh mì sandwich,60000.0,1.3
2024-02-20,Local Bakery,bánh croissant,37000.0,1.3
2024-02-20,Local Bakery,bánh donut,28000.0,1.3
2024-02-21,ABC Bakery,bánh sinh nhật,541000.0,1.3
2024-02-21,ABC Bakery,bánh cupcake,44000.0,1.3
2024-02-21,ABC Bakery,bánh mì sandwich,54000.0,1.3
2024-02-21,ABC Bakery,bánh croissant,36000.0,1.3
2024-02-21,ABC Bakery,bánh donut,27000.0,1.3
2024-02-21,Paris Baguette,bánh sinh nhật,497000.0,1.3
2024-02-21,Paris Baguette,bánh cupcake,49000.0,1.3
2024-02-21,Paris Baguette,bánh mì sandwich,65000.0,1.3
2024-02-21,Paris Baguette,bánh croissant,25000.0,1.3
2024-02-21,Paris Baguette,bánh donut,26000.0,1.3
2024-02-21,Local Bakery,bánh sinh nhật,502000.0,1.3
2024-02-21,Local Bakery,bánh cupcake,43000.0,1.3
2024-02-21,Local Bakery,bánh mì sandwich,69000.0,1.3
2024-02-21,Local Bakery,bánh croissant,35000.0,1.3
2024-02-21,Local Bakery,bánh donut,24000.0,1.3
2024-02-22,ABC Bakery,bánh sinh nhật,530000.0,1.3
2024-02-22,ABC Bakery,bánh cupcake,47000.0,1.3
2024-02-22,ABC Bakery,bánh mì sandwich,57000.0,1.3
2024-02-22,ABC Bakery,bánh croissant,30000.0,1.3
2024-02-22,ABC Bakery,bánh donut,26000.0,1.3
2024-02-22,Paris Baguette,bánh sinh nhật,491000.0,1.3
2024-02-22,Paris Baguette,bánh cupcake,40000.0,1.3
2024-02-22,Paris Baguette,bánh mì sandwich,52000.0,1.3
2024-02-22,Paris Baguette,bánh croissant,27000.0,1.3
2024-02-22,Paris Baguette,bánh donut,28000.0,1.3
2024-02-22,Local Bakery,bánh sinh nhật,360000.0,1.3
2024-02-22,Local Bakery,bánh cupcake,49000.0,1.3
2024-02-22,Local Bakery,bánh mì sandwich,58000.0,1.3
2024-02-22,Local Bakery,bánh croissant,35000.0,1.3
2024-02-22,Local Bakery,bánh donut,28000.0,1.3
2024-02-23,ABC Bakery,bánh sinh nhật,464000.0,1.3
2024-02-23,ABC Bakery,bánh cupcake,42000.0,1.3
2024-02-23,ABC Bakery,bánh mì sandwich,60000.0,1.3
2024-02-23,ABC Bakery,bánh croissant,29000.0,1.3
2024-02-23,ABC Bakery,bánh donut,26000.0,1.3
2024-02-23,Paris Baguette,bánh sinh nhật,475000.0,1.3
2024-02-23,Paris Baguette,bánh cupcake,41000.0,1.3
2024-02-23,Paris Baguette,bánh mì sandwich,53000.0,1.3
2024-02-23,Paris Baguette,bánh croissant,28000.0,1.3
2024-02-23,Paris Baguette,bánh donut,28000.0,1.3
2024-02-23,Local Bakery,bánh sinh nhật,462000.0,1.3
2024-02-23,Local Bakery,bánh cupcake,43000.0,1.3
2024-02-23,Local Bakery,bánh mì sandwich,65000.0,1.3
2024-02-23,Local Bakery,bánh croissant,29000.0,1.3
2024-02-23,Local Bakery,bánh donut,29000.0,1.3
2024-02-24,ABC Bakery,bánh sinh nhật,409000.0,1.3
2024-02-24,ABC Bakery,bánh cupcake,38000.0,1.3
2024-02-24,ABC Bakery,bánh mì sandwich,60000.0,1.3
2024-02-24,ABC Bakery,bánh croissant,39000.0,1.3
2024-02-24,ABC Bakery,bánh donut,25000.0,1.3
2024-02-24,Paris Baguette,bánh sinh nhật,497000.0,1.3
2024-02-24,Paris Baguette,bánh cupcake,50000.0,1.3
2024-02-24,Paris Baguette,bánh mì sandwich,61000.0,1.3
2024-02-24,Paris Baguette,bánh croissant,30000.0,1.3
2024-02-24,Paris Baguette,bánh donut,25000.0,1.3
2024-02-24,Local Bakery,bánh sinh nhật,439000.0,1.3
2024-02-24,Local Bakery,bánh cupcake,49000.0,1.3
2024-02-24,Local Bakery,bánh mì sandwich,58000.0,1.3
2024-02-24,Local Bakery,bánh croissant,35000.0,1.3
2024-02-24,Local Bakery,bánh donut,24000.0,1.3
2024-02-25,ABC Bakery,bánh sinh nhật,514000.0,1.3
2024-02-25,ABC Bakery,bánh cupcake,45000.0,1.3
2024-02-25,ABC Bakery,bánh mì sandwich,62000.0,1.3
2024-02-25,ABC Bakery,bánh croissant,29000.0,1.3
2024-02-25,ABC Bakery,bánh donut,30000.0,1.3
2024-02-25,Paris Baguette,bánh sinh nhật,419000.0,1.3
2024-02-25,Paris Baguette,bánh cupcake,47000.0,1.3
2024-02-25,Paris Baguette,bánh mì sandwich,65000.0,1.3
2024-02-25,Paris Baguette,bánh croissant,36000.0,1.3
2024-02-25,Paris Baguette,bánh donut,26000.0,1.3
2024-02-25,Local Bakery,bánh sinh nhật,530000.0,1.3
2024-02-25,Local Bakery,bánh cupcake,42000.0,1.3
2024-02-25,Local Bakery,bánh mì sandwich,66000.0,1.3
2024-02-25,Local Bakery,bánh croissant,34000.0,1.3
2024-02-25,Local Bakery,bánh donut,25000.0,1.3
2024-02-26,ABC Bakery,bánh sinh nhật,402000.0,1.3
2024-02-26,ABC Bakery,bánh cupcake,49000.0,1.3
2024-02-26,ABC Bakery,bánh mì sandwich,70000.0,1.3
2024-02-26,ABC Bakery,bánh croissant,32000.0,1.3
2024-02-26,ABC Bakery,bánh donut,25000.0,1.3
2024-02-26,Paris Baguette,bánh sinh nhật,406000.0,1.3
2024-02-26,Paris Baguette,bánh cupcake,46000.0,1.3
2024-02-26,Paris Baguette,bánh mì sandwich,52000.0,1.3
2024-02-26,Paris Baguette,bánh croissant,32000.0,1.3
2024-02-26,Paris Baguette,bánh donut,23000.0,1.3
2024-02-26,Local Bakery,bánh sinh nhật,552000.0,1.3
2024-02-26,Local Bakery,bánh cupcake,44000.0,1.3
2024-02-26,Local Bakery,bánh mì sandwich,61000.0,1.3
2024-02-26,Local Bakery,bánh croissant,41000.0,1.3
2024-02-26,Local Bakery,bánh donut,27000.0,1.3
2024-02-27,ABC Bakery,bánh sinh nhật,622000.0,1.3
2024-02-27,ABC Bakery,bánh cupcake,43000.0,1.3
2024-02-27,ABC Bakery,bánh mì sandwich,60000.0,1.3
2024-02-27,ABC Bakery,bánh croissant,30000.0,1.3
2024-02-27,ABC Bakery,bánh donut,28000.0,1.3
2024-02-27,Paris Baguette,bánh sinh nhật,512000.0,1.3
2024-02-27,Paris Baguette,bánh cupcake,49000.0,1.3
2024-02-27,Paris Baguette,bánh mì sandwich,55000.0,1.3
2024-02-27,Paris Baguette,bánh croissant,35000.0,1.3
2024-02-27,Paris Baguette,bánh donut,27000.0,1.3
2024-02-27,Local Bakery,bánh sinh nhật,499000.0,1.3
2024-02-27,Local Bakery,bánh cupcake,38000.0,1.3
2024-02-27,Local Bakery,bánh mì sandwich,56000.0,1.3
2024-02-27,Local Bakery,bánh croissant,30000.0,1.3
2024-02-27,Local Bakery,bánh donut,25000.0,1.3
2024-02-28,ABC Bakery,bánh sinh nhật,519000.0,1.3
2024-02-28,ABC Bakery,bánh cupcake,38000.0,1.3
2024-02-28,ABC Bakery,bánh mì sandwich,54000.0,1.3
2024-02-28,ABC Bakery,bánh croissant,33000.0,1.3
2024-02-28,ABC Bakery,bánh donut,31000.0,1.3
2024-02-28,Paris Baguette,bánh sinh nhật,373000.0,1.3
2024-02-28,Paris Baguette,bánh cupcake,42000.0,1.3
2024-02-28,Paris Baguette,bánh mì sandwich,58000.0,1.3
2024-02-28,Paris Baguette,bánh croissant,28000.0,1.3
2024-02-28,Paris Baguette,bánh donut,25000.0,1.3
2024-02-28,Local Bakery,bánh sinh nhật,442000.0,1.3
2024-02-28,Local Bakery,bánh cupcake,48000.0,1.3
2024-02-28,Local Bakery,bánh mì sandwich,53000.0,1.3
2024-02-28,Local Bakery,bánh croissant,33000.0,1.3
2024-02-28,Local Bakery,bánh donut,24000.0,1.3
2024-02-29,ABC Bakery,bánh sinh nhật,473000.0,1.3
2024-02-29,ABC Bakery,bánh cupcake,60000.0,1.3
2024-02-29,ABC Bakery,bánh mì sandwich,64000.0,1.3
2024-02-29,ABC Bakery,bánh croissant,31000.0,1.3
2024-02-29,ABC Bakery,bánh donut,24000.0,1.3
2024-02-29,Paris Baguette,bánh sinh nhật,408000.0,1.3
2024-02-29,Paris Baguette,bánh cupcake,43000.0,1.3
2024-02-29,Paris Baguette,bánh mì sandwich,66000.0,1.3
2024-02-29,Paris Baguette,bánh croissant,24000.0,1.3
2024-02-29,Paris Baguette,bánh donut,26000.0,1.3
2024-02-29,Local Bakery,bánh sinh nhật,610000.0,1.3
2024-02-29,Local Bakery,bánh cupcake,47000.0,1.3
2024-02-29,Local Bakery,bánh mì sandwich,62000.0,1.3
2024-02-29,Local Bakery,bánh croissant,32000.0,1.3
2024-02-29,Local Bakery,bánh donut,31000.0,1.3
2024-03-01,ABC Bakery,bánh sinh nhật,312000.0,1.0
2024-03-01,ABC Bakery,bánh cupcake,33000.0,1.0
2024-03-01,ABC Bakery,bánh mì sandwich,50000.0,1.0
2024-03-01,ABC Bakery,bánh croissant,22000.0,1.0
2024-03-01,ABC Bakery,bánh donut,22000.0,1.0
2024-03-01,Paris Baguette,bánh sinh nhật,251000.0,1.0
2024-03-01,Paris Baguette,bánh cupcake,29000.0,1.0
2024-03-01,Paris Baguette,bánh mì sandwich,52000.0,1.0
2024-03-01,Paris Baguette,bánh croissant,25000.0,1.0
2024-03-01,Paris Baguette,bánh donut,18000.0,1.0
2024-03-01,Local Bakery,bánh sinh nhật,271000.0,1.0
2024-03-01,Local Bakery,bánh cupcake,33000.0,1.0
2024-03-01,Local Bakery,bánh mì sandwich,51000.0,1.0
2024-03-01,Local Bakery,bánh croissant,25000.0,1.0
2024-03-01,Local Bakery,bánh donut,21000.0,1.0
2024-03-02,ABC Bakery,bánh sinh nhật,347000.0,1.0
2024-03-02,ABC Bakery,bánh cupcake,39000.0,1.0
2024-03-02,ABC Bakery,bánh mì sandwich,43000.0,1.0
2024-03-02,ABC Bakery,bánh croissant,23000.0,1.0
2024-03-02,ABC Bakery,bánh donut,18000.0,1.0
2024-03-02,Paris Baguette,bánh sinh nhật,335000.0,1.0
2024-03-02,Paris Baguette,bánh cupcake,37000.0,1.0
2024-03-02,Paris Baguette,bánh mì sandwich,42000.0,1.0
2024-03-02,Paris Baguette,bánh croissant,24000.0,1.0
2024-03-02,Paris Baguette,bánh donut,19000.0,1.0
2024-03-02,Local Bakery,bánh sinh nhật,296000.0,1.0
2024-03-02,Local Bakery,bánh cupcake,34000.0,1.0
2024-03-02,Local Bakery,bánh mì sandwich,41000.0,1.0
2024-03-02,Local Bakery,bánh croissant,23000.0,1.0
2024-03-02,Local Bakery,bánh donut,21000.0,1.0
2024-03-03,ABC Bakery,bánh sinh nhật,330000.0,1.0
2024-03-03,ABC Bakery,bánh cupcake,39000.0,1.0
2024-03-03,ABC Bakery,bánh mì sandwich,42000.0,1.0
2024-03-03,ABC Bakery,bánh croissant,30000.0,1.0
2024-03-03,ABC Bakery,bánh donut,21000.0,1.0
2024-03-03,Paris Baguette,bánh sinh nhật,299000.0,1.0
2024-03-03,Paris Baguette,bánh cupcake,28000.0,1.0
2024-03-03,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-03-03,Paris Baguette,bánh croissant,22000.0,1.0
2024-03-03,Paris Baguette,bánh donut,18000.0,1.0
2024-03-03,Local Bakery,bánh sinh nhật,427000.0,1.0
2024-03-03,Local Bakery,bánh cupcake,34000.0,1.0
2024-03-03,Local Bakery,bánh mì sandwich,42000.0,1.0
2024-03-03,Local Bakery,bánh croissant,24000.0,1.0
2024-03-03,Local Bakery,bánh donut,21000.0,1.0
2024-03-04,ABC Bakery,bánh sinh nhật,382000.0,1.0
2024-03-04,ABC Bakery,bánh cupcake,34000.0,1.0
2024-03-04,ABC Bakery,bánh mì sandwich,44000.0,1.0
2024-03-04,ABC Bakery,bánh croissant,25000.0,1.0
2024-03-04,ABC Bakery,bánh donut,16000.0,1.0
2024-03-04,Paris Baguette,bánh sinh nhật,384000.0,1.0
2024-03-04,Paris Baguette,bánh cupcake,39000.0,1.0
2024-03-04,Paris Baguette,bánh mì sandwich,48000.0,1.0
2024-03-04,Paris Baguette,bánh croissant,26000.0,1.0
2024-03-04,Paris Baguette,bánh donut,19000.0,1.0
2024-03-04,Local Bakery,bánh sinh nhật,301000.0,1.0
2024-03-04,Local Bakery,bánh cupcake,35000.0,1.0
2024-03-04,Local Bakery,bánh mì sandwich,39000.0,1.0
2024-03-04,Local Bakery,bánh croissant,24000.0,1.0
2024-03-04,Local Bakery,bánh donut,19000.0,1.0
2024-03-05,ABC Bakery,bánh sinh nhật,327000.0,1.0
2024-03-05,ABC Bakery,bánh cupcake,38000.0,1.0
2024-03-05,ABC Bakery,bánh mì sandwich,46000.0,1.0
2024-03-05,ABC Bakery,bánh croissant,25000.0,1.0
2024-03-05,ABC Bakery,bánh donut,20000.0,1.0
2024-03-05,Paris Baguette,bánh sinh nhật,315000.0,1.0
2024-03-05,Paris Baguette,bánh cupcake,40000.0,1.0
2024-03-05,Paris Baguette,bánh mì sandwich,43000.0,1.0
2024-03-05,Paris Baguette,bánh croissant,26000.0,1.0
2024-03-05,Paris Baguette,bánh donut,21000.0,1.0
2024-03-05,Local Bakery,bánh sinh nhật,319000.0,1.0
2024-03-05,Local Bakery,bánh cupcake,31000.0,1.0
2024-03-05,Local Bakery,bánh mì sandwich,40000.0,1.0
2024-03-05,Local Bakery,bánh croissant,23000.0,1.0
2024-03-05,Local Bakery,bánh donut,20000.0,1.0
2024-03-06,ABC Bakery,bánh sinh nhật,303000.0,1.0
2024-03-06,ABC Bakery,bánh cupcake,40000.0,1.0
2024-03-06,ABC Bakery,bánh mì sandwich,44000.0,1.0
2024-03-06,ABC Bakery,bánh croissant,27000.0,1.0
2024-03-06,ABC Bakery,bánh donut,23000.0,1.0
2024-03-06,Paris Baguette,bánh sinh nhật,398000.0,1.0
2024-03-06,Paris Baguette,bánh cupcake,44000.0,1.0
2024-03-06,Paris Baguette,bánh mì sandwich,37000.0,1.0
2024-03-06,Paris Baguette,bánh croissant,27000.0,1.0
2024-03-06,Paris Baguette,bánh donut,23000.0,1.0
2024-03-06,Local Bakery,bánh sinh nhật,246000.0,1.0
2024-03-06,Local Bakery,bánh cupcake,35000.0,1.0
2024-03-06,Local Bakery,bánh mì sandwich,48000.0,1.0
2024-03-06,Local Bakery,bánh croissant,20000.0,1.0
2024-03-06,Local Bakery,bánh donut,21000.0,1.0
2024-03-07,ABC Bakery,bánh sinh nhật,248000.0,1.0
2024-03-07,ABC Bakery,bánh cupcake,34000.0,1.0
2024-03-07,ABC Bakery,bánh mì sandwich,48000.0,1.0
2024-03-07,ABC Bakery,bánh croissant,23000.0,1.0
2024-03-07,ABC Bakery,bánh donut,21000.0,1.0
2024-03-07,Paris Baguette,bánh sinh nhật,310000.0,1.0
2024-03-07,Paris Baguette,bánh cupcake,32000.0,1.0
2024-03-07,Paris Baguette,bánh mì sandwich,49000.0,1.0
2024-03-07,Paris Baguette,bánh croissant,23000.0,1.0
2024-03-07,Paris Baguette,bánh donut,25000.0,1.0
2024-03-07,Local Bakery,bánh sinh nhật,334000.0,1.0
2024-03-07,Local Bakery,bánh cupcake,39000.0,1.0
2024-03-07,Local Bakery,bánh mì sandwich,41000.0,1.0
2024-03-07,Local Bakery,bánh croissant,24000.0,1.0
2024-03-07,Local Bakery,bánh donut,20000.0,1.0
2024-03-08,ABC Bakery,bánh sinh nhật,417000.0,1.0
2024-03-08,ABC Bakery,bánh cupcake,37000.0,1.0
2024-03-08,ABC Bakery,bánh mì sandwich,45000.0,1.0
2024-03-08,ABC Bakery,bánh croissant,28000.0,1.0
2024-03-08,ABC Bakery,bánh donut,22000.0,1.0
2024-03-08,Paris Baguette,bánh sinh nhật,325000.0,1.0
2024-03-08,Paris Baguette,bánh cupcake,33000.0,1.0
2024-03-08,Paris Baguette,bánh mì sandwich,49000.0,1.0
2024-03-08,Paris Baguette,bánh croissant,23000.0,1.0
2024-03-08,Paris Baguette,bánh donut,20000.0,1.0
2024-03-08,Local Bakery,bánh sinh nhật,320000.0,1.0
2024-03-08,Local Bakery,bánh cupcake,36000.0,1.0
2024-03-08,Local Bakery,bánh mì sandwich,39000.0,1.0
2024-03-08,Local Bakery,bánh croissant,27000.0,1.0
2024-03-08,Local Bakery,bánh donut,20000.0,1.0
2024-03-09,ABC Bakery,bánh sinh nhật,351000.0,1.0
2024-03-09,ABC Bakery,bánh cupcake,40000.0,1.0
2024-03-09,ABC Bakery,bánh mì sandwich,48000.0,1.0
2024-03-09,ABC Bakery,bánh croissant,25000.0,1.0
2024-03-09,ABC Bakery,bánh donut,22000.0,1.0
2024-03-09,Paris Baguette,bánh sinh nhật,322000.0,1.0
2024-03-09,Paris Baguette,bánh cupcake,38000.0,1.0
2024-03-09,Paris Baguette,bánh mì sandwich,41000.0,1.0
2024-03-09,Paris Baguette,bánh croissant,26000.0,1.0
2024-03-09,Paris Baguette,bánh donut,21000.0,1.0
2024-03-09,Local Bakery,bánh sinh nhật,294000.0,1.0
2024-03-09,Local Bakery,bánh cupcake,39000.0,1.0
2024-03-09,Local Bakery,bánh mì sandwich,46000.0,1.0
2024-03-09,Local Bakery,bánh croissant,23000.0,1.0
2024-03-09,Local Bakery,bánh donut,23000.0,1.0
2024-03-10,ABC Bakery,bánh sinh nhật,419000.0,1.0
2024-03-10,ABC Bakery,bánh cupcake,32000.0,1.0
2024-03-10,ABC Bakery,bánh mì sandwich,44000.0,1.0
2024-03-10,ABC Bakery,bánh croissant,30000.0,1.0
2024-03-10,ABC Bakery,bánh donut,15000.0,1.0
2024-03-10,Paris Baguette,bánh sinh nhật,296000.0,1.0
2024-03-10,Paris Baguette,bánh cupcake,33000.0,1.0
2024-03-10,Paris Baguette,bánh mì sandwich,50000.0,1.0
2024-03-10,Paris Baguette,bánh croissant,29000.0,1.0
2024-03-10,Paris Baguette,bánh donut,22000.0,1.0
2024-03-10,Local Bakery,bánh sinh nhật,305000.0,1.0
2024-03-10,Local Bakery,bánh cupcake,41000.0,1.0
2024-03-10,Local Bakery,bánh mì sandwich,43000.0,1.0
2024-03-10,Local Bakery,bánh croissant,26000.0,1.0
2024-03-10,Local Bakery,bánh donut,21000.0,1.0
2024-03-11,ABC Bakery,bánh sinh nhật,361000.0,1.0
2024-03-11,ABC Bakery,bánh cupcake,43000.0,1.0
2024-03-11,ABC Bakery,bánh mì sandwich,48000.0,1.0
2024-03-11,ABC Bakery,bánh croissant,25000.0,1.0
2024-03-11,ABC Bakery,bánh donut,20000.0,1.0
2024-03-11,Paris Baguette,bánh sinh nhật,308000.0,1.0
2024-03-11,Paris Baguette,bánh cupcake,36000.0,1.0
2024-03-11,Paris Baguette,bánh mì sandwich,46000.0,1.0
2024-03-11,Paris Baguette,bánh croissant,25000.0,1.0
2024-03-11,Paris Baguette,bánh donut,18000.0,1.0
2024-03-11,Local Bakery,bánh sinh nhật,340000.0,1.0
2024-03-11,Local Bakery,bánh cupcake,35000.0,1.0
2024-03-11,Local Bakery,bánh mì sandwich,49000.0,1.0
2024-03-11,Local Bakery,bánh croissant,29000.0,1.0
